Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,20:00:01,12/3/2016,20:01:51,AlarmRateRamp|1000,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:41:49,12/3/2016,20:41:54,AlarmRateRamp|1215,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:41:55,12/3/2016,20:42:44,AlarmRateRamp|1216,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:42:03,12/3/2016,20:42:44,AlarmRateRamp|1217,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:42:12,12/3/2016,20:42:44,AlarmRateRamp|1218,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:42:21,12/3/2016,20:42:44,AlarmRateRamp|1219,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:42:30,12/3/2016,20:42:44,AlarmRateRamp|1220,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:42:39,12/3/2016,20:42:44,AlarmRateRamp|1221,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:42:45,12/3/2016,20:43:34,AlarmRateRamp|1222,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:42:53,12/3/2016,20:43:34,AlarmRateRamp|1223,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:43:02,12/3/2016,20:43:34,AlarmRateRamp|1224,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:43:11,12/3/2016,20:43:34,AlarmRateRamp|1225,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:43:20,12/3/2016,20:43:34,AlarmRateRamp|1226,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:43:29,12/3/2016,20:43:34,AlarmRateRamp|1227,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:43:35,12/3/2016,20:44:23,AlarmRateRamp|1228,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:43:43,12/3/2016,20:44:23,AlarmRateRamp|1229,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:43:52,12/3/2016,20:44:23,AlarmRateRamp|1230,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:44:01,12/3/2016,20:44:23,AlarmRateRamp|1231,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:44:09,12/3/2016,20:44:23,AlarmRateRamp|1232,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:44:18,12/3/2016,20:44:23,AlarmRateRamp|1233,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:44:24,12/3/2016,20:45:12,AlarmRateRamp|1234,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:44:32,12/3/2016,20:45:12,AlarmRateRamp|1235,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:44:41,12/3/2016,20:45:12,AlarmRateRamp|1236,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:44:49,12/3/2016,20:45:12,AlarmRateRamp|1237,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:44:58,12/3/2016,20:45:12,AlarmRateRamp|1238,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:45:07,12/3/2016,20:45:12,AlarmRateRamp|1239,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:45:13,12/3/2016,20:46:00,AlarmRateRamp|1240,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:45:21,12/3/2016,20:46:00,AlarmRateRamp|1241,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:45:30,12/3/2016,20:46:00,AlarmRateRamp|1242,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:45:38,12/3/2016,20:46:00,AlarmRateRamp|1243,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:45:47,12/3/2016,20:46:00,AlarmRateRamp|1244,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:45:55,12/3/2016,20:46:00,AlarmRateRamp|1245,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:46:01,12/3/2016,20:46:48,AlarmRateRamp|1246,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:46:09,12/3/2016,20:46:48,AlarmRateRamp|1247,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:46:17,12/3/2016,20:46:48,AlarmRateRamp|1248,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:46:26,12/3/2016,20:46:48,AlarmRateRamp|1249,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:46:34,12/3/2016,20:46:48,AlarmRateRamp|1250,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:46:43,12/3/2016,20:46:48,AlarmRateRamp|1251,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:46:49,12/3/2016,20:47:35,AlarmRateRamp|1252,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:46:57,12/3/2016,20:47:35,AlarmRateRamp|1253,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:47:05,12/3/2016,20:47:35,AlarmRateRamp|1254,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:47:14,12/3/2016,20:47:35,AlarmRateRamp|1255,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:47:22,12/3/2016,20:47:35,AlarmRateRamp|1256,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:47:30,12/3/2016,20:47:35,AlarmRateRamp|1257,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:47:36,12/3/2016,20:48:22,AlarmRateRamp|1258,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:47:44,12/3/2016,20:48:22,AlarmRateRamp|1259,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:47:52,12/3/2016,20:48:22,AlarmRateRamp|1260,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:48:00,12/3/2016,20:48:22,AlarmRateRamp|1261,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:48:09,12/3/2016,20:48:22,AlarmRateRamp|1262,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:48:17,12/3/2016,20:48:22,AlarmRateRamp|1263,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:48:23,12/3/2016,20:49:08,AlarmRateRamp|1264,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:48:31,12/3/2016,20:49:08,AlarmRateRamp|1265,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:48:39,12/3/2016,20:49:08,AlarmRateRamp|1266,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:48:47,12/3/2016,20:49:08,AlarmRateRamp|1267,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:48:55,12/3/2016,20:49:08,AlarmRateRamp|1268,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:49:04,12/3/2016,20:49:08,AlarmRateRamp|1269,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:49:09,12/3/2016,20:49:54,AlarmRateRamp|1270,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:49:17,12/3/2016,20:49:54,AlarmRateRamp|1271,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:49:25,12/3/2016,20:49:54,AlarmRateRamp|1272,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:49:33,12/3/2016,20:49:54,AlarmRateRamp|1273,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:49:41,12/3/2016,20:49:54,AlarmRateRamp|1274,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:49:49,12/3/2016,20:49:54,AlarmRateRamp|1275,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:49:55,12/3/2016,20:50:39,AlarmRateRamp|1276,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:50:03,12/3/2016,20:50:39,AlarmRateRamp|1277,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:50:11,12/3/2016,20:50:39,AlarmRateRamp|1278,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:50:19,12/3/2016,20:50:39,AlarmRateRamp|1279,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:50:27,12/3/2016,20:50:39,AlarmRateRamp|1280,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:50:35,12/3/2016,20:50:39,AlarmRateRamp|1281,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:50:40,12/3/2016,20:51:24,AlarmRateRamp|1282,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:50:48,12/3/2016,20:51:24,AlarmRateRamp|1283,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:50:55,12/3/2016,20:51:24,AlarmRateRamp|1284,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:51:03,12/3/2016,20:51:24,AlarmRateRamp|1285,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:51:11,12/3/2016,20:51:24,AlarmRateRamp|1286,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:51:19,12/3/2016,20:51:24,AlarmRateRamp|1287,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:51:25,12/3/2016,20:52:09,AlarmRateRamp|1288,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:51:32,12/3/2016,20:52:09,AlarmRateRamp|1289,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:51:40,12/3/2016,20:52:09,AlarmRateRamp|1290,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:51:48,12/3/2016,20:52:09,AlarmRateRamp|1291,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:51:56,12/3/2016,20:52:09,AlarmRateRamp|1292,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:52:04,12/3/2016,20:52:09,AlarmRateRamp|1293,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:52:10,12/3/2016,20:52:53,AlarmRateRamp|1294,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:52:17,12/3/2016,20:52:53,AlarmRateRamp|1295,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:52:25,12/3/2016,20:52:53,AlarmRateRamp|1296,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:52:33,12/3/2016,20:52:53,AlarmRateRamp|1297,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:52:41,12/3/2016,20:52:53,AlarmRateRamp|1298,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:52:49,12/3/2016,20:52:53,AlarmRateRamp|1299,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:52:54,12/3/2016,20:53:37,AlarmRateRamp|1300,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:53:01,12/3/2016,20:53:37,AlarmRateRamp|1301,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:53:09,12/3/2016,20:53:37,AlarmRateRamp|1302,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:53:17,12/3/2016,20:53:37,AlarmRateRamp|1303,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:53:25,12/3/2016,20:53:37,AlarmRateRamp|1304,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:53:32,12/3/2016,20:53:37,AlarmRateRamp|1305,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:53:38,12/3/2016,20:54:21,AlarmRateRamp|1306,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:53:45,12/3/2016,20:54:21,AlarmRateRamp|1307,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:53:53,12/3/2016,20:54:21,AlarmRateRamp|1308,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:54:01,12/3/2016,20:54:21,AlarmRateRamp|1309,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:54:08,12/3/2016,20:54:21,AlarmRateRamp|1310,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:54:16,12/3/2016,20:54:21,AlarmRateRamp|1311,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:54:22,12/3/2016,20:55:04,AlarmRateRamp|1312,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:54:29,12/3/2016,20:55:04,AlarmRateRamp|1313,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:54:37,12/3/2016,20:55:04,AlarmRateRamp|1314,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:54:44,12/3/2016,20:55:04,AlarmRateRamp|1315,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:54:52,12/3/2016,20:55:04,AlarmRateRamp|1316,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:55:00,12/3/2016,20:55:04,AlarmRateRamp|1317,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:55:05,12/3/2016,20:55:47,AlarmRateRamp|1318,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:55:12,12/3/2016,20:55:47,AlarmRateRamp|1319,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:55:20,12/3/2016,20:55:47,AlarmRateRamp|1320,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:55:27,12/3/2016,20:55:47,AlarmRateRamp|1321,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:55:35,12/3/2016,20:55:47,AlarmRateRamp|1322,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:55:42,12/3/2016,20:55:47,AlarmRateRamp|1323,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:55:48,12/3/2016,20:56:29,AlarmRateRamp|1324,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:55:55,12/3/2016,20:56:29,AlarmRateRamp|1325,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:56:03,12/3/2016,20:56:29,AlarmRateRamp|1326,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:56:10,12/3/2016,20:56:29,AlarmRateRamp|1327,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:56:18,12/3/2016,20:56:29,AlarmRateRamp|1328,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:56:25,12/3/2016,20:56:29,AlarmRateRamp|1329,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:56:30,12/3/2016,20:57:11,AlarmRateRamp|1330,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:56:37,12/3/2016,20:57:11,AlarmRateRamp|1331,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:56:44,12/3/2016,20:57:11,AlarmRateRamp|1332,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:56:52,12/3/2016,20:57:11,AlarmRateRamp|1333,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:56:59,12/3/2016,20:57:11,AlarmRateRamp|1334,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:57:07,12/3/2016,20:57:11,AlarmRateRamp|1335,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:57:12,12/3/2016,20:57:53,AlarmRateRamp|1336,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:57:19,12/3/2016,20:57:53,AlarmRateRamp|1337,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:57:26,12/3/2016,20:57:53,AlarmRateRamp|1338,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:57:34,12/3/2016,20:57:53,AlarmRateRamp|1339,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:57:41,12/3/2016,20:57:53,AlarmRateRamp|1340,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:57:48,12/3/2016,20:57:53,AlarmRateRamp|1341,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:57:54,12/3/2016,20:58:35,AlarmRateRamp|1342,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:58:01,12/3/2016,20:58:35,AlarmRateRamp|1343,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:58:08,12/3/2016,20:58:35,AlarmRateRamp|1344,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:58:16,12/3/2016,20:58:35,AlarmRateRamp|1345,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:58:23,12/3/2016,20:58:35,AlarmRateRamp|1346,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:58:30,12/3/2016,20:58:35,AlarmRateRamp|1347,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:58:36,12/3/2016,20:59:16,AlarmRateRamp|1348,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:58:43,12/3/2016,20:59:16,AlarmRateRamp|1349,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:58:50,12/3/2016,20:59:16,AlarmRateRamp|1350,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:58:57,12/3/2016,20:59:16,AlarmRateRamp|1351,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:59:05,12/3/2016,20:59:16,AlarmRateRamp|1352,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:59:12,12/3/2016,20:59:16,AlarmRateRamp|1353,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:59:17,12/3/2016,20:59:57,AlarmRateRamp|1354,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,20:59:24,12/3/2016,20:59:57,AlarmRateRamp|1355,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,20:59:31,12/3/2016,20:59:57,AlarmRateRamp|1356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,20:59:38,12/3/2016,20:59:57,AlarmRateRamp|1357,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,20:59:45,12/3/2016,20:59:57,AlarmRateRamp|1358,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,20:59:53,12/3/2016,20:59:57,AlarmRateRamp|1359,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,20:59:58,12/3/2016,21:00:38,AlarmRateRamp|1360,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:00:05,12/3/2016,21:00:38,AlarmRateRamp|1361,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:00:12,12/3/2016,21:00:38,AlarmRateRamp|1362,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:00:19,12/3/2016,21:00:38,AlarmRateRamp|1363,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:00:26,12/3/2016,21:00:38,AlarmRateRamp|1364,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:00:33,12/3/2016,21:00:38,AlarmRateRamp|1365,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:00:39,12/3/2016,21:01:18,AlarmRateRamp|1366,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:00:46,12/3/2016,21:01:18,AlarmRateRamp|1367,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:00:53,12/3/2016,21:01:18,AlarmRateRamp|1368,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:01:00,12/3/2016,21:01:18,AlarmRateRamp|1369,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:01:07,12/3/2016,21:01:18,AlarmRateRamp|1370,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:01:14,12/3/2016,21:01:18,AlarmRateRamp|1371,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:01:19,12/3/2016,21:01:58,AlarmRateRamp|1372,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:01:26,12/3/2016,21:01:58,AlarmRateRamp|1373,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:01:33,12/3/2016,21:01:58,AlarmRateRamp|1374,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:01:40,12/3/2016,21:01:58,AlarmRateRamp|1375,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:01:47,12/3/2016,21:01:58,AlarmRateRamp|1376,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:01:54,12/3/2016,21:01:58,AlarmRateRamp|1377,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:01:59,12/3/2016,21:02:38,AlarmRateRamp|1378,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:02:06,12/3/2016,21:02:38,AlarmRateRamp|1379,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:02:13,12/3/2016,21:02:38,AlarmRateRamp|1380,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:02:20,12/3/2016,21:02:38,AlarmRateRamp|1381,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:02:27,12/3/2016,21:02:38,AlarmRateRamp|1382,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:02:34,12/3/2016,21:02:38,AlarmRateRamp|1383,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:02:39,12/3/2016,21:03:18,AlarmRateRamp|1384,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:02:45,12/3/2016,21:03:18,AlarmRateRamp|1385,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:02:52,12/3/2016,21:03:18,AlarmRateRamp|1386,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:02:59,12/3/2016,21:03:18,AlarmRateRamp|1387,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:03:06,12/3/2016,21:03:18,AlarmRateRamp|1388,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:03:13,12/3/2016,21:03:18,AlarmRateRamp|1389,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:03:19,12/3/2016,21:03:57,AlarmRateRamp|1390,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:03:25,12/3/2016,21:03:57,AlarmRateRamp|1391,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:03:32,12/3/2016,21:03:57,AlarmRateRamp|1392,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:03:39,12/3/2016,21:03:57,AlarmRateRamp|1393,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:03:46,12/3/2016,21:03:57,AlarmRateRamp|1394,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:03:53,12/3/2016,21:03:57,AlarmRateRamp|1395,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:03:58,12/3/2016,21:04:36,AlarmRateRamp|1396,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:04:04,12/3/2016,21:04:36,AlarmRateRamp|1397,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:04:11,12/3/2016,21:04:36,AlarmRateRamp|1398,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:04:18,12/3/2016,21:04:36,AlarmRateRamp|1399,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:04:25,12/3/2016,21:04:36,AlarmRateRamp|1400,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:04:32,12/3/2016,21:04:36,AlarmRateRamp|1401,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:04:37,12/3/2016,21:05:15,AlarmRateRamp|1402,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:04:43,12/3/2016,21:05:15,AlarmRateRamp|1403,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:04:50,12/3/2016,21:05:15,AlarmRateRamp|1404,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:04:57,12/3/2016,21:05:15,AlarmRateRamp|1405,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:05:04,12/3/2016,21:05:15,AlarmRateRamp|1406,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:05:11,12/3/2016,21:05:15,AlarmRateRamp|1407,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:05:16,12/3/2016,21:05:54,AlarmRateRamp|1408,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:05:22,12/3/2016,21:05:54,AlarmRateRamp|1409,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:05:29,12/3/2016,21:05:54,AlarmRateRamp|1410,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:05:36,12/3/2016,21:05:54,AlarmRateRamp|1411,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:05:43,12/3/2016,21:05:54,AlarmRateRamp|1412,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:05:49,12/3/2016,21:05:54,AlarmRateRamp|1413,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:05:55,12/3/2016,21:06:32,AlarmRateRamp|1414,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:06:01,12/3/2016,21:06:32,AlarmRateRamp|1415,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:06:08,12/3/2016,21:06:32,AlarmRateRamp|1416,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:06:15,12/3/2016,21:06:32,AlarmRateRamp|1417,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:06:21,12/3/2016,21:06:32,AlarmRateRamp|1418,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:06:28,12/3/2016,21:06:32,AlarmRateRamp|1419,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:06:33,12/3/2016,21:07:10,AlarmRateRamp|1420,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:06:39,12/3/2016,21:07:10,AlarmRateRamp|1421,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:06:46,12/3/2016,21:07:10,AlarmRateRamp|1422,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:06:53,12/3/2016,21:07:10,AlarmRateRamp|1423,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:06:59,12/3/2016,21:07:10,AlarmRateRamp|1424,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,21:07:06,12/3/2016,21:07:10,AlarmRateRamp|1425,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,21:07:11,12/3/2016,21:07:48,AlarmRateRamp|1426,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,21:07:17,12/3/2016,21:07:48,AlarmRateRamp|1427,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,21:07:24,12/3/2016,21:07:48,AlarmRateRamp|1428,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,21:07:30,12/3/2016,21:07:48,AlarmRateRamp|1429,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,21:07:37,12/3/2016,21:07:48,AlarmRateRamp|1430,Q5,I&C ALARM,N/A,Limit Signal 5
